saved_force_x,saved_force_y,saved_force_z,time,true_force_x,true_force_y,true_force_z,force_x,force_y,force_z,velocity_x,velocity_y,velocity_z
2.517444372177124,-2.9374117851257324,5.283685684204102,1745514044.141865,1.634180253343363,-2.8322658296079535,1.5390724092508044,0.39741356342619927,-1.3186134888507417,-1.6876360355744213,-0.001165766763612244,-0.000954500918535328,0.005446127979186028
2.2433722019195557,-3.642822265625,3.064981460571289,1745514044.237263,1.4318947450639141,-2.568740337568523,0.9117842596642486,0.26526595442394046,-1.003980503474856,-2.0657867410769284,-7.426490955020014e-05,0.0012655879452678732,0.0022602770180030402
1.8657758235931396,-3.5152645111083984,3.322495937347412,1745514044.2815263,1.215971813761,-2.2988266197332963,0.3863591455017716,0.3811118910047996,-1.009603158183327,-1.8597650143818854,9.406324987970116e-05,0.0004437303496090338,0.0013341772309362406
2.4340531826019287,-3.1991279125213623,3.905717611312866,1745514044.294193,1.0523616188765208,-2.0288174332028337,-0.06241762129734113,0.3811118910047996,-1.009603158183327,-1.8597650143818854,-0.002334440227186399,0.0032181043307549576,0.0006231602276377008
2.329531192779541,-3.5417017936706543,3.7075443267822266,1745514044.305333,0.9181116733021766,-1.8249745781989324,-0.42188709991425,0.3811118910047996,-1.009603158183327,-1.8597650143818854,-0.0028561222205263637,0.0020976757661090397,0.0005469513374502131
2.2157070636749268,-3.5308477878570557,4.069638252258301,1745514044.3516734,0.8454126788074802,-1.6514316608988624,-0.7019713305006422,0.1494218718809158,-1.0065036299763663,-1.71920821487748,-0.000725411274479082,0.0005221886702671736,0.0038410899986809953
2.2577223777770996,-3.846647262573242,2.714783191680908,1745514044.5284882,0.7062145174221673,-1.5224460547143632,-0.9054187073760098,0.10934528367166195,-0.8764550460697142,-1.8434172517596765,-0.00034583924930222374,0.004036551058186842,0.0021374516626695996
1.8819150924682617,-3.5047030448913574,3.8972063064575195,1745514044.7497265,0.5891679404731114,-1.3906550971784486,-1.1179529190512418,0.18614604052630646,-0.8878809621388614,-1.8800713763678594,-0.00011526122789736925,-0.0018142944760239246,-0.0012434197303813604
1.6820966005325317,-3.5805516242980957,3.633946657180786,1745514044.9040287,0.517267846295981,-1.2794020154213663,-1.3025078402360564,0.532029506787746,-1.415520838533422,-1.5549921398264186,-0.00022328865743655182,-0.000883677983397947,0.0004959700818588076
1.682314157485962,-3.1303207874298096,3.3441994190216064,1745514045.0169199,0.48550633107685315,-1.2592505416703925,-1.3935926262801654,0.7667875670663195,-1.5829665432566065,-1.3926846228914047,-0.0009309323626223836,-0.0006794816493599271,-0.0006503518596802464
2.0237488746643066,-3.5478758811950684,1.8739397525787354,1745514045.10452,0.5228245136782822,-1.3027824548446667,-1.4219399822495222,0.8993292134411517,-1.8103942352544964,-1.25948127634619,0.0008058973494368346,0.00195325110518448,0.0010009620864283662
2.1669082641601562,-3.8400092124938965,1.4462459087371826,1745514045.2685049,0.5916512909980558,-1.3880588014443394,-1.3800923122078477,1.2725166062231505,-2.151721634157781,-0.060767360612000464,0.0019496064383208393,0.0008356912864928578,-0.0014753038267933363
1.9143091440200806,-3.8193979263305664,1.7242686748504639,1745514045.3232174,0.7109874585512711,-1.5493204026478573,-1.2171999597867857,1.3478628830125974,-2.22903252663878,0.26397460596215294,0.0011052485203330534,-0.004113846283311567,-0.0018962014697595673
2.2332937717437744,-2.999343156814575,4.304463863372803,1745514045.4035113,0.8383625434435364,-1.685262827446042,-0.9209650466369981,1.4752024389607499,-2.4320301332568492,0.9032636166279934,0.0004946764157019575,-0.0004116157515452437,-0.003803442366147901
1.8834872245788574,-3.1702702045440674,3.2677457332611084,1745514045.4298632,0.9569126263488068,-1.820608763418469,-0.6156839140945158,1.4752024389607499,-2.4320301332568492,0.9032636166279934,0.000582402669644233,-0.0022202264025564422,-0.004011260507963819
1.9085367918014526,-3.618445873260498,2.473496198654175,1745514045.450024,1.0605705888711956,-1.942893037386145,-0.311894407950014,1.5192851532631977,-2.5046743154192055,1.2955523679948844,3.166662022339692e-05,-0.0001807668645687259,-0.005467072829034164
2.596160411834717,-2.9174699783325195,5.129781723022461,1745514045.4673996,1.152313501749596,-2.0552492929927575,0.009594947238965673,1.4585079446359313,-2.4012204340426444,1.4507569731843368,-0.0008902415045391799,0.001177482093316835,-0.006545320050304151
2.5861849784851074,-2.6846675872802734,5.049525260925293,1745514045.6193967,1.2135523903268632,-2.124443521202735,0.2978273524280399,1.8954205440004546,-2.7463372567484283,2.88032025379945,-0.0009590684482214966,0.0003287681613977907,-0.009327174157557138
1.9107123613357544,-2.7249104976654053,2.7540431022644043,1745514045.8188586,1.3217786833140357,-2.228098684001768,0.8004629107014772,2.183786184521253,-3.412532295382467,4.605480946656735,0.001980181910110453,-0.0014844625030271457,-0.006304726249865896
2.7029402256011963,-2.4872355461120605,5.377636909484863,1745514046.0575457,1.4740056482966999,-2.4192607432292426,1.4777244217238203,2.592119205794333,-3.9545707172379667,5.844054205032445,0.0009381443861194725,0.00013122773230291092,-0.0005335952330541213
3.048854351043701,-2.5299124717712402,4.408783912658691,1745514046.1508052,1.661557387385295,-2.700842610465691,2.3914101889642465,2.5931635912173734,-4.082530015166343,6.644938013200706,0.0008704144106225784,-0.0019429511789539236,-0.0022877200652494226
